"L-Adrenaline","L-Adrenaline","S2522","L1700-12",183.2,"51-43-4","free base","Adrenergic Receptor","Adrenergic Receptor","","Mammalian","Receptor","L-Adrenaline belongs to a group of the compounds known as catecholamines.","C1(=C(C=CC(=C1)[C@@H](O)CNC)O)O",21,"http://www.selleckchem.com/products/L-Adrenaline-Epinephrine.html","Neuronal Signaling",3,"j6","C2C12 Diff Tunicamycin","Con",41.57556,46.56836,51.11412,54.20617,55.61458,54.97575,53.51868,52.14142,49.62739,47.86562,47.79697,47.63216,46.76944,46.54301,47.32438,48.52723,48.70571,49.46661,49.76426,49.72935,51.10997,51.57928,52.82591,54.41886,55.57243,55.39428,56.73174,57.1714,58.69398,59.50294,60.63943,61.23908,63.41899,61.75363,62.64049,63.7676,64.80653,65.40326,65.99457,66.01009,67.47366,67.64381,68.65046,68.96413,70.1003,70.26068,71.16489,71.68571,"SG",2.320489,1.856391,1.856391,1.856391,0.9281955,1.392293,1.392293,2.320489,2.320489,3.248684,3.712782,5.105075,5.569173,8.817858,11.13835,12.06654,19.02801,21.8126,29.70226,33.41504,50.58666,54.76354,65.90189,73.32745,81.68121,90.03497,99.78102,104.422,120.6654,136.4447,135.5166,146.6549,158.7214,159.6496,170.788,180.0699,189.816,209.7722,209.3081,219.9823,236.6899,248.2923,252.9333,254.3256,269.6408,273.3536,283.0996,296.0944,"NLS",516.0767,583.835,636.278,676.1904,712.8542,750.9102,798.7123,813.5634,837.2324,856.7245,887.819,876.6807,908.2393,885.4985,885.4985,898.0292,903.5983,904.9907,908.2393,916.5931,939.3339,936.5493,937.0134,953.7209,946.2953,943.5107,944.9031,950.9363,982.0309,993.1693,983.8873,986.2078,1008.02,1005.236,1007.556,1017.302,1036.794,1066.497,1062.32,1073.458,1097.127,1108.73,1116.619,1133.327,1162.101,1174.631,1182.521,1176.024
"DL-Carnitine HCl","DL-Carnitine HCl","S2293","L1700-10",197.66,"461-05-2","hydrochloride","Others","Other","Synthetic small molecule","Mammalian","Other","DL-Carnitine hydrochloride is a quaternary ammonium compound biosynthesized from the amino acids lysine and methionine.","OC(CC(O)C[N+](C)(C)C)=O.[Cl-]",202,"http://www.selleckchem.com/products/DL-Carnitine-hydrochloride.html","Others",3,"j7","C2C12 Diff Tunicamycin","Con",42.20911,42.62018,47.25899,51.57943,55.33978,54.17198,55.2079,54.80989,51.70644,49.11771,46.27839,45.1041,44.23664,45.03365,44.111,42.9195,42.36428,41.53258,41.71404,40.20798,39.79623,38.77182,38.58858,37.88779,38.8862,38.53731,39.04674,39.74712,39.84955,40.57899,40.4454,41.05071,40.6891,40.55192,40.41529,41.58562,40.82116,40.72079,41.55558,40.93923,42.23481,41.92984,42.04865,42.08382,42.13625,41.22335,41.06452,40.70105,"SG",1.392293,0.9281955,1.392293,0.9281955,1.392293,2.320489,2.320489,1.392293,3.248684,2.320489,1.856391,0.9281955,1.392293,4.640978,9.746053,15.31523,23.20489,34.34324,48.26617,64.97369,77.96842,98.38873,113.704,130.4115,139.6934,159.6496,184.7109,194.457,193.9929,209.7722,206.9876,223.231,223.6951,216.2696,216.7337,227.4079,229.7284,221.8387,210.2363,206.9876,207.4517,205.5953,191.2083,194.457,188.4237,182.8545,177.7495,168.9316,"NLS",478.9489,514.6844,546.2431,599.1502,653.9138,670.1572,715.1747,729.0976,743.9487,769.9382,759.264,768.0818,777.3638,772.7228,795.4636,795.9277,795.4636,790.3585,802.425,805.2097,786.1816,774.5792,755.0871,754.623,721.2079,700.3235,681.2955,652.9855,625.6038,604.2553,565.2711,549.9559,532.7842,518.3972,511.4357,500.7615,491.4795,468.7387,463.6337,464.0978,487.3026,491.9436,479.413,486.8386,486.3745,488.2309,493.3359,482.6617
"Asaraldehyde","Asaraldehyde","S2531","L1700-12",196.2,"4460-86-0","free base","COX","COX","","Mammalian","Metabolism-related","Asaraldehyde is a natural COX-2 inhibitor, exhibiting 17-fold selectivity over COX-1.","C1(=C(C=C(C(=C1)C=O)OC)OC)OC",198,"http://www.selleckchem.com/products/Asaraldehyde-Asaronaldehyde.html","Neuronal Signaling",3,"j8","C2C12 Diff Tunicamycin","Con",37.50601,40.37163,45.4575,48.2322,50.28515,48.66012,47.14536,45.55598,44.28561,43.47235,42.03014,40.83303,41.52602,41.35886,40.23695,40.71458,40.46908,39.74103,39.10664,37.79472,38.19456,37.11823,36.07639,36.51361,36.1915,35.48664,36.37172,36.18155,36.33301,35.93966,35.85143,36.10694,36.05515,35.97128,36.22789,36.73442,37.29546,36.85882,36.6695,36.01244,36.42912,36.19302,35.03646,35.64911,34.43267,35.46694,35.21144,34.64667,"SG",0.9281955,1.392293,2.784587,2.320489,2.320489,1.856391,2.320489,3.248684,3.712782,5.105075,3.712782,4.640978,5.105075,6.033271,9.746053,13.45884,17.63572,30.63045,42.2329,50.12256,69.15057,81.21711,93.74775,102.5656,124.3782,132.2679,154.5446,170.3239,175.8931,180.9981,207.4517,216.2696,222.3028,231.1207,243.1872,246.4359,255.2538,273.8177,279.851,285.8842,290.5252,280.7791,284.0278,287.7406,293.3098,292.3816,303.984,294.7021,"NLS",432.5391,481.7335,523.0382,582.4427,607.9681,645.0959,676.1904,706.3568,713.3183,740.236,751.3743,765.7613,758.3358,754.1589,752.3025,756.9435,763.4409,759.728,753.2307,747.1974,738.3796,726.313,722.1361,701.7158,693.3621,664.1239,651.1292,614.9296,602.3989,590.3323,572.2325,581.9786,560.6301,535.5688,523.5023,512.364,518.8613,492.8718,474.3079,475.7002,472.4515,462.7055,458.0645,445.0698,442.7493,431.1468,437.6442,409.3342
"Gossypol","Gossypol","S2303","L1700-10",518.56,"303-45-7","free base","Others","Other","Natural product","Mammalian","Other","Gossypol is a polyphenolic aldehyde that permeates cells and acts as an inhibitor for several dehydrogenase enzymes.","C1(=C(C(=C(C2=C1C(=C(C(=C2)C)C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O)C(C)C)O)O)C=O",10,"http://www.selleckchem.com/products/Gossypol.html","Others",3,"j9","C2C12 Diff Tunicamycin","Con",30.17366,31.95319,35.34358,38.76747,41.02156,41.40183,41.37329,41.22383,38.82467,37.71692,40.61015,38.50292,37.55837,37.11052,36.0072,36.00298,36.16343,36.38731,35.77739,37.11856,35.562,35.05567,33.56142,33.3982,33.19234,33.16312,33.84822,33.14275,33.36988,33.80506,34.22,33.89321,33.32097,33.69219,33.60391,32.16567,31.92052,30.81627,30.04373,29.83649,29.69654,29.60987,29.68337,29.06394,27.84807,28.34066,28.82508,29.20741,"SG",0.9281955,0.9281955,1.392293,1.392293,1.856391,1.856391,3.248684,4.17688,5.569173,8.817858,18.56391,20.8844,26.91767,38.98421,46.87387,68.22237,86.78629,103.0297,108.5989,132.2679,148.5113,156.401,174.0367,190.2801,196.3134,210.7004,234.8335,237.6181,243.6513,254.3256,272.4254,271.9613,290.0611,299.8072,313.266,306.3045,304.4482,316.5147,319.2993,319.2993,316.9788,312.8019,305.3763,318.8352,297.4867,287.7406,305.3763,301.1995,"NLS",347.1451,397.7318,430.6827,479.8771,512.8281,571.7684,594.0452,622.8192,651.1292,665.0521,753.6948,723.0643,728.6335,745.8051,724.4566,735.1309,723.9925,713.3183,698.4672,717.0311,684.0801,689.1852,640.919,619.5705,607.0399,580.5863,580.5863,587.0837,561.0942,555.9891,536.497,524.4305,501.2256,497.0487,485.9104,464.0978,442.2852,399.5882,375.4551,356.4271,334.1504,330.4376,314.6583,294.7021,282.1714,274.7459,275.6741,268.7126
"Lomefloxacin HCl ","Lomefloxacin HCl ","S2539","L1700-12",387.81,"98079-52-8","hydrochloride","Others","Other","Synthetic small molecule","Bacteria","Metabolism-related","Lomefloxacin hydrochloride (Maxaquin) is a hydrochloride salt of lomefloxacin and is a fluoroquinolone antibiotic.","C1(=C(C=C2C(=C1F)N(C=C(C2=O)C(=O)O)CC)F)N3(CCNC(C3)C).Cl",10,"http://www.selleckchem.com/products/Lomefloxacin-hydrochloride-Maxaquin.html","Others",3,"j10","C2C12 Diff Tunicamycin","Con",32.01611,35.79367,39.9785,42.53191,44.17233,44.05524,43.36024,41.49541,41.48948,40.03735,42.14093,41.25919,39.7874,40.68827,39.97084,40.28459,40.86386,41.0541,39.88353,39.25434,38.37244,38.26265,35.86029,35.40912,36.5565,36.33356,37.18184,37.25845,37.92508,38.17751,37.58532,36.72898,36.87093,37.36911,36.94188,36.24967,35.88369,36.0521,36.10756,36.33619,35.82041,36.2183,36.03503,35.43967,35.25101,35.42917,36.28487,36.4008,"SG",1.856391,1.392293,1.392293,2.320489,1.392293,1.392293,2.784587,2.320489,4.17688,4.640978,5.105075,6.961466,10.67425,17.17162,18.09981,29.23816,40.37651,48.73027,66.83008,83.5376,105.3502,124.8423,143.4062,161.0419,186.5673,200.4902,231.1207,242.7231,264.0716,278.4586,290.5252,300.7354,304.4482,335.5427,335.5427,330.4376,339.7196,343.8965,336.4709,361.9962,353.6425,355.963,349.4656,348.5374,351.7861,353.6425,355.963,346.2169,"NLS",395.8754,434.3955,462.2414,516.5408,551.8123,580.1222,623.2833,647.4164,683.1519,702.1799,790.8226,799.6404,805.6737,803.8173,813.5634,836.7682,827.4863,837.2324,831.6632,819.1326,820.5248,818.2043,769.9382,769.01,757.4075,745.8051,741.6282,719.8156,705.8927,680.8314,654.3779,631.6371,599.6143,593.1169,571.3044,532.3201,514.6844,507.723,484.9822,467.3465,466.8824,450.6389,445.0698,431.1468,421.8649,408.8701,429.7545,414.9034
"Indole-3-carbinol","Indole-3-carbinol","S2313","L1700-10",147.18,"700-06-1","free base","Others","Other","Natural product","N/A","Other","Indole-3-carbinol is produced by the breakdown of the glucosinolate glucobrassicin, which can be found at relatively high levels in cruciferous vegetables.","C1=CC=CC2=C1C(=CN2)CO",197,"http://www.selleckchem.com/products/Indole-3-carbinol.html","Others",3,"j11","C2C12 Diff Tunicamycin","Con",32.4147,36.05141,39.67168,42.37164,45.33426,47.16071,48.71905,48.09171,47.93808,47.40646,49.72016,47.72463,46.99352,46.00725,44.26598,44.52544,44.59651,44.76873,43.63913,43.1936,41.41252,41.66707,38.69858,37.65603,37.32446,36.75728,37.64161,37.24276,37.47977,37.49635,36.70224,37.24974,37.09901,36.86843,36.96576,35.91245,36.39823,35.40042,35.2283,35.51061,34.72659,35.18568,35.02874,35.13974,34.02169,34.77819,35.23589,35.26843,"SG",2.320489,4.17688,2.784587,0.9281955,0.4640978,0.4640978,1.392293,0.9281955,1.856391,1.856391,5.105075,4.17688,4.17688,6.961466,12.53064,15.77932,24.59718,37.59192,48.26617,61.26091,70.54286,90.03497,103.9579,114.6321,142.9421,166.6111,193.0647,212.5568,238.5462,253.3974,276.1382,284.4919,307.6968,326.7248,354.5707,357.8194,372.6705,410.7265,424.1854,441.357,435.3237,441.8211,446.4621,440.8929,443.6775,448.3185,448.7825,442.7493,"NLS",409.3342,455.2799,490.5513,537.4252,573.1608,617.2501,670.6213,689.1852,728.1694,738.8436,833.5196,835.376,835.376,872.5038,845.5861,851.6194,850.2271,858.1168,876.6807,859.5091,851.6194,856.2604,798.2482,791.2867,791.2867,782.9329,793.6072,795.9277,751.8384,726.313,683.1519,681.7596,657.1624,640.919,617.7141,564.3429,543.4585,483.1258,460.385,429.7545,400.0523,383.8089,367.1013,358.7476,337.3991,320.6916,325.7966,314.1942
"Tolterodine tartrate","Tolterodine tartrate","S2550","L1700-12",475.57,"124937-52-6","tartrate","AChR","Acetylcholine Receptor","","Mammalian","Receptor","Tolterodine tartrate (Detrol LA) is a tartrate salt of tolterodine that is a competitive muscarinic receptor antagonist.","C1(=C(C=C(C(=C1)O)[C@@H](C2=CC=CC=C2)CCN(C(C)C)C(C)C)C).O=C(O)[C@@H]([C@H](C(O)=O)O)O",199,"http://www.selleckchem.com/products/Tolterodine-tartrate-Detrol-LA.html","Neuronal Signaling",3,"j12","C2C12 Diff Tunicamycin","Con",32.03794,35.62847,40.5718,43.97436,45.90274,45.24714,47.10476,45.31056,44.29611,44.09938,46.60773,44.93964,44.63795,45.48939,45.55613,44.68873,44.39145,46.8388,46.93116,47.11359,46.84881,47.27496,44.97216,46.44701,46.58377,48.92331,49.41196,50.15857,50.52054,51.29056,51.80516,51.12441,51.52245,51.60422,52.17596,51.15674,52.64318,51.02916,51.32758,51.58157,51.6143,52.56764,51.8784,52.39356,53.75723,54.32389,54.64854,55.55722,"SG",0.4640978,0.4640978,0.9281955,2.320489,1.392293,0.9281955,0.4640978,1.856391,1.856391,2.320489,5.569173,5.105075,7.425564,11.60244,12.99474,21.3485,28.30996,42.69699,60.79681,77.96842,98.85282,112.7758,129.4833,147.5831,167.0752,188.4237,212.0927,226.0156,247.3641,267.7844,281.7073,277.9946,283.5638,310.4814,312.3378,303.0558,309.0891,328.5812,339.2555,334.6145,327.1889,338.7914,337.3991,349.0015,352.2502,354.1066,374.991,380.5602,"NLS",400.9805,439.5006,493.8,535.5688,581.5145,630.2448,691.5057,708.6773,724.9207,749.0538,870.6474,849.763,858.5809,857.1886,869.2551,866.4705,888.2831,914.2726,923.0905,930.9801,931.4442,937.4775,874.3602,900.8138,894.7805,905.4548,920.3058,896.6369,893.8523,878.537,873.8961,874.8243,845.5861,860.4373,838.1606,814.0275,826.5581,791.2867,778.2919,775.9715,773.651,763.4409,782.4688,779.2202,767.6177,773.651,797.7841,800.1046
"Methyl-Hesperidin","Methyl-Hesperidin","S2323","L1700-10",642.6,"11013-97-1","free base","Others","Other","Natural product","N/A","Other","Methyl Hesperidin is a flavanone glycoside (flavonoid) (C28H34O15) found abundantly in citrus fruits. Its aglycone form is called hesperetin.","[C@H]1([C@H]([C@H]([C@@H](O[C@@H]1C)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)O[C@@H](CC4=O)C5=CC=C(C(=C5)O)OC)O)O)O)O)O)O)O.CO",10,"http://www.selleckchem.com/products/Methyl-Hesperidin.html","Others",3,"j13","C2C12 Diff Tunicamycin","Con",36.08028,41.02411,46.47808,49.652,52.60962,52.16856,50.75452,49.77858,48.35073,48.04301,49.6468,47.83086,48.39853,49.26291,48.64936,48.51881,49.13697,51.49073,50.27451,49.35856,49.63008,51.39395,49.52518,50.3076,51.12974,52.28234,52.5565,53.97035,53.86379,55.71147,55.55082,55.79548,55.27166,56.94433,56.28785,55.90358,56.85221,56.81337,56.80779,56.49991,57.76553,59.58651,58.7325,58.7513,59.12535,59.74225,61.29284,62.41054,"SG",1.392293,5.105075,1.856391,1.856391,1.392293,1.856391,2.320489,3.248684,3.712782,3.248684,5.105075,7.425564,8.35376,11.13835,14.85113,19.49211,33.87914,46.87387,62.1891,74.71974,102.1015,127.6269,143.4062,161.0419,177.2854,205.5953,230.1925,241.7949,251.541,273.8177,289.1329,310.4814,308.625,313.266,319.2993,317.907,323.0121,323.9402,328.5812,336.0068,347.1451,358.2835,346.2169,347.6092,356.4271,361.0681,381.4884,375.9192,"NLS",462.2414,522.5741,562.0224,614.9296,685.0083,719.8156,747.1974,781.0765,826.0941,859.9731,933.3006,936.5493,947.2236,964.3951,937.0134,950.4722,968.572,998.7384,994.5615,975.9976,990.8488,1004.772,951.4005,938.8698,934.6929,936.5493,932.3724,915.6649,920.77,910.0957,911.9521,902.6702,905.9188,890.1395,885.4985,863.686,875.7525,869.7192,867.3987,868.791,870.6474,877.6089,866.9346,850.2271,854.404,873.8961,901.7419,891.5318
"Cortisone acetate ","Cortisone acetate ","S2559","L1700-12",402.48,"50-04-4","free base","Others","Glucocorticoid Receptor","Synthetic small molecule","Mammalian","Receptor","Cortisone acetate (Cortone) is an acetate salt form of cortisone that is a steroid hormone and a glucocorticoid.","C1C(C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3=O)([C@@](CC4)(C(COC(C)=O)=O)O)C)[H])[H])[H])C)=O",17,"http://www.selleckchem.com/products/Cortisone-acetate-Cortone.html","Others",3,"j14","C2C12 Diff Tunicamycin","Con",35.72281,40.02741,45.09212,47.53565,49.22945,49.84547,49.17067,47.42462,45.95484,45.33549,47.46111,46.3963,45.77883,47.09616,46.47181,46.66279,47.11685,46.95428,48.12645,47.97837,47.68816,47.76697,46.74984,48.49946,48.88436,49.15919,51.0673,50.75258,50.94551,51.44646,51.34456,53.60134,52.76358,52.77713,52.28275,51.88725,52.01896,51.93806,51.48499,52.45378,52.08264,53.46458,51.76164,52.14951,54.4516,53.50822,54.66468,55.14546,"SG",1.856391,2.320489,1.856391,2.320489,1.392293,1.392293,1.392293,2.320489,2.784587,2.320489,3.712782,1.856391,4.640978,7.889662,13.45884,20.8844,29.23816,35.27143,51.51485,59.40451,86.32218,107.2066,129.4833,147.119,168.0034,186.5673,211.6286,229.7284,251.0769,257.1102,269.6408,274.7459,284.4919,284.956,298.879,309.0891,313.266,323.0121,328.1171,329.5094,334.1504,337.8632,338.3273,336.4709,342.5042,344.3605,370.35,386.1293,"NLS",452.4953,504.4743,543.9226,601.4707,648.8087,701.2517,723.5284,755.5511,784.3253,810.3147,911.9521,911.0239,922.6263,939.798,936.0852,950.4722,938.8698,945.8312,980.6386,967.1797,967.1797,983.8873,949.08,954.185,954.185,925.8751,949.08,934.2288,903.5983,873.8961,884.1063,893.8523,885.0344,866.4705,879.0012,847.9066,834.9119,837.6965,833.5196,835.8401,807.066,819.5967,819.1326,794.5354,816.8121,815.8839,810.3147,832.1273
"Oleanolic Acid","Oleanolic Acid","S2334","L1700-10",456.7,"508-02-1","free base","Others","Other","Natural product","Virus","Other","Oleanolic Acid is a non-toxic, hepatoprotective triterpenoid found in Phytolacca Americana, which exerts antitumor and antiviral properties.","C1[C@@H](C([C@]2([C@](C1)([C@]3([C@@](CC2)([C@]4(C(=CC3)[C@@]5(C(CC4)[C@@H](CC(C5)(C)C)C(=O)O)[H])C)C)[H])C)[H])(C)C)O",45,"http://www.selleckchem.com/products/Oleanolic-Acid(Caryophyllin).html","Others",3,"j15","C2C12 Diff Tunicamycin","Con",44.6033,48.22142,53.33845,56.77768,58.09434,58.90534,57.16845,55.71348,55.42163,54.07949,55.60518,54.08652,54.55902,53.63915,53.96688,54.61707,53.13508,54.02673,54.21819,55.57541,54.76611,53.87682,53.65674,54.6681,54.27228,55.79362,56.11234,57.25491,56.60222,57.43443,57.00671,57.79053,57.68739,57.48727,57.45759,57.49261,57.63375,56.46814,56.75727,57.0331,57.40826,57.76927,57.27752,57.29042,58.57336,57.53238,58.53234,59.10975,"SG",0,0,1.392293,0.9281955,0.9281955,0.4640978,1.856391,2.320489,3.248684,3.712782,6.033271,7.425564,12.06654,14.38703,19.9562,28.77406,39.44831,56.15583,80.28892,101.1733,122.0577,151.2959,182.8545,217.6618,239.4744,256.182,286.3483,293.3098,310.0173,330.4376,343.8965,347.6092,364.3167,372.2064,379.1679,379.1679,381.4884,395.8754,387.0575,389.8421,403.765,393.0908,376.3833,395.8754,381.9525,378.2397,386.1293,387.9857,"NLS",552.7404,604.2553,649.7369,709.6055,756.4794,818.6685,852.5476,909.1675,946.7595,977.3899,1072.994,1068.353,1080.884,1077.171,1093.878,1095.271,1096.199,1118.94,1140.288,1144.001,1143.073,1140.288,1064.64,1082.74,1068.817,1045.612,1034.474,1018.231,1015.446,974.1412,963.0029,970.4284,940.2621,938.4057,915.2008,898.4933,894.7805,865.0782,868.791,882.7139,853.9399,854.404,843.2656,864.15,852.5476,833.0555,848.8348,840.9451
"Streptomycin sulfate","Streptomycin sulfate","S2572","L1700-12",1457.38,"3810-74-0","sulfate","Others","Other","Synthetic small molecule","Bacteria","Other","Streptomycin sulfate is a sulfate salt of streptomycin that is a protein synthesis inhibitor.","S(=O)(=O)(O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O.[C@H]1([C@H]([C@]([C@H]([C@@H]([C@@H]1NC(N)=N)O)NC(=N)N)([H])O[C@H]2[C@H](O[C@@]3(O[C@@H]([C@@H]([C@H]([C@@H]3NC)O)O)CO)[H])[C@]([C@@H](O2)C)(O)C=O)O)O.[C@H]4([C@H]([C@]([C@H]([C@@H]([C@@H]4NC(N)=N)O)NC(=N)N)([H])O[C@H]5[C@H](O[C@@]6(O[C@@H]([C@@H]([C@H]([C@@H]6NC)O)O)CO)[H])[C@]([C@@H](O5)C)(O)C=O)O)O",200,"http://www.selleckchem.com/products/streptomycin-sulfate.html","Others",3,"j16","C2C12 Diff Tunicamycin","Con",38.48993,43.68169,49.13558,50.71627,51.39845,50.69878,49.2888,48.0564,45.69027,44.81923,45.33702,43.79599,43.40372,42.454,41.00956,41.75509,40.70079,40.25777,38.55976,36.81498,36.0253,35.89536,34.73545,35.11817,34.85253,34.24142,34.47328,34.09406,34.8439,34.85149,34.23215,34.40471,34.59092,35.80466,35.22582,35.26587,35.79782,35.2609,34.96781,34.54872,34.01,34.29632,34.28264,33.65356,33.81362,33.49524,33.56432,33.58125,"SG",0.4640978,1.856391,2.784587,1.392293,2.320489,2.320489,1.856391,1.856391,2.320489,2.784587,4.17688,6.033271,7.425564,9.746053,17.17162,20.4203,28.30996,45.48158,55.69173,72.39925,82.60941,94.21185,102.5656,117.8808,140.1575,163.3624,177.7495,196.3134,228.3361,243.6513,249.2205,278.4586,300.7354,316.5147,328.5812,346.681,359.6758,380.0961,372.2064,379.1679,373.5987,375.4551,381.9525,364.7809,360.1399,352.2502,347.6092,340.6478,"NLS",459.4568,531.856,565.7352,611.6808,659.947,699.3953,738.3796,763.9049,786.1816,810.7788,880.3935,892.46,875.2884,886.8908,894.3164,886.4268,889.6754,887.3549,880.3935,837.6965,816.8121,827.0222,794.5354,783.8611,768.5459,765.2972,742.5565,727.2412,696.6108,698.4672,670.6213,653.9138,597.2938,581.9786,552.2764,531.856,491.9436,448.3185,414.9034,398.66,376.3833,360.604,329.0453,314.6583,299.8072,288.6688,285.8842,284.4919
"Phlorizin","Phlorizin","S2343","L1700-10",436.41,"60-81-1","free base","Others","Other","Natural product","Mammalian","Other","Phlorizin is a dihydrochalcone found in the bark of pear (Pyrus communis), apple, cherry and other fruit trees.","C1(=CC(=CC(=C1C(CCC2=CC=C(C=C2)O)=O)O[C@@H]3O[C@@H]([C@H]([C@@H]([C@@H]3O)O)O)CO)O)O",199,"http://www.selleckchem.com/products/Phlorizin(Phloridzin).html","Others",3,"j17","C2C12 Diff Tunicamycin","Con",34.46306,36.45108,36.40804,34.64451,32.32753,30.37529,28.82798,27.70274,28.59596,29.34129,32.33456,34.41976,36.36784,36.23508,37.51056,37.91121,38.20823,38.82766,38.69446,36.40998,35.55309,36.49701,34.8763,33.85264,34.04702,34.56128,34.85101,36.02468,35.09251,34.60509,34.29115,35.61552,35.08123,33.29826,33.75053,32.6344,33.16329,30.08076,30.20908,29.98363,29.36209,29.56117,28.79325,29.13931,28.62849,29.12411,29.72446,29.02451,"SG",0.9281955,0.9281955,0.9281955,0.9281955,1.392293,2.320489,4.17688,12.06654,24.13308,46.40978,103.4938,142.9421,182.3904,233.9053,268.2485,303.5199,318.3711,341.576,358.7476,357.8194,364.7809,367.1013,341.1118,336.4709,344.3605,328.5812,329.0453,326.2607,329.9735,322.0839,314.1942,313.7301,319.2993,310.4814,303.5199,295.6303,303.0558,284.0278,284.4919,280.3151,285.8842,288.6688,291.4534,294.238,277.9946,277.0664,291.4534,287.2765,"NLS",429.7545,447.8543,471.5233,484.9822,536.497,567.5916,612.145,658.0906,712.8542,716.1028,734.2027,694.7543,679.4391,618.6423,601.0066,526.751,486.3745,456.6722,419.0803,390.3062,363.3885,337.8632,322.5479,318.3711,309.0891,287.7406,289.1329,296.5585,277.0664,268.2485,262.2152,257.1102,239.9386,243.6513,220.9105,212.0927,212.0927,206.0594,193.5288,188.4237,179.1417,174.9649,170.788,160.1137,157.3291,152.6882,160.1137,150.8318
"Thiamphenicol","Thiamphenicol","S2583","L1700-12",356.22,"15318-45-3","free base","Others","Other","Synthetic small molecule","Bacteria","Metabolism-related","Thiamphenicol is an antimicrobial antibiotic and a methyl-sulfonyl analogue of chloramphenicol.","C1=C(C=CC(=C1)[C@H]([C@H](NC(C(Cl)Cl)=O)CO)O)S(C)(=O)=O",10,"http://www.selleckchem.com/products/thiamphenicol-thiophenicol.html","Others",3,"j18","C2C12 Diff Tunicamycin","Con",39.92167,43.99453,49.3149,53.1161,53.05517,53.73177,52.11927,50.89185,48.22405,47.50882,48.43792,47.17388,46.61588,46.10176,46.6791,46.48237,46.50165,45.90033,46.14825,47.122,45.66949,45.83278,46.86353,46.94525,46.87984,47.87989,48.21619,48.0571,48.35993,49.2881,49.62214,49.62483,49.37852,49.70235,49.94128,48.87495,50.17194,48.34846,47.82997,48.85844,48.55527,47.99218,48.94818,47.98497,49.95336,49.37513,50.19947,50.29964,"SG",2.320489,1.856391,0.9281955,1.392293,1.392293,1.856391,2.784587,2.784587,3.248684,4.17688,5.569173,6.033271,6.033271,8.817858,14.38703,22.27669,25.98948,39.44831,50.12256,58.47632,79.82481,95.60414,117.4167,133.6602,143.4062,155.0087,182.8545,193.9929,213.9491,216.7337,235.2976,249.2205,266.8562,278.4586,280.3151,295.6303,300.2713,321.1557,324.4043,328.1171,334.6145,344.3605,341.1118,345.2887,353.6425,350.8579,347.6092,358.7476,"NLS",494.7282,543.9226,570.8403,627.9243,671.0854,703.5722,739.7719,780.6124,816.8121,828.4145,890.1395,891.5318,888.7473,895.2446,896.1728,899.8856,905.4548,895.2446,905.4548,924.9468,916.5931,929.1237,921.2341,910.5598,892.46,899.8856,911.0239,883.178,885.0344,858.5809,864.15,859.045,835.376,827.0222,835.376,827.4863,811.2429,769.9382,746.2692,771.3305,742.5565,743.0205,744.8769,716.567,718.8875,708.2132,714.7106,723.0643
"Sclareol","Sclareol","S2354","L1700-10",308.5,"515-03-7","free base","Others","Other","Natural product","Mammalian","Other","Sclareol, a labdane-type diterpene isolated from clary sage (Salvia sclarea), exerts growth inhibition and cytotoxic activity against a variety of human cancer cell lines.","C1[C@@]([C@@H]([C@@]2(C(C1)C(CCC2)(C)C)C)CCC(C)(C=C)O)(C)O",10,"http://www.selleckchem.com/products/Sclareol.html","Others",3,"j19","C2C12 Diff Tunicamycin","Con",35.96617,39.33997,41.43007,40.646,40.70251,40.18573,38.23303,36.4714,34.99358,34.65821,37.11523,37.00189,35.99545,35.26214,34.46308,33.61095,32.35135,31.60297,30.54321,29.73807,29.91381,31.45191,30.56075,32.23143,32.92094,33.83131,36.80952,37.182,38.04077,39.55362,40.47628,40.83366,40.38771,40.39946,41.23882,40.85162,40.20424,38.33154,38.11194,38.36187,38.09487,37.5704,37.89242,39.86073,39.83868,40.35943,42.83427,41.75738,"SG",1.392293,1.856391,2.320489,2.784587,2.320489,2.320489,4.640978,6.961466,17.63572,25.06128,45.01748,55.22763,67.29417,90.96317,100.2451,112.7758,122.5218,143.8703,143.8703,146.1908,148.0472,166.6111,167.0752,168.9316,181.4622,182.8545,202.3466,216.2696,223.231,229.7284,240.8667,247.3641,254.7897,247.3641,253.3974,242.7231,247.3641,241.3308,237.6181,238.0822,231.1207,228.8002,219.5182,218.59,209.3081,212.0927,208.844,201.8825,"NLS",447.8543,452.9594,497.9769,532.3201,523.5023,559.7019,583.3709,629.3166,648.3446,673.4059,717.0311,712.3901,707.285,656.2343,635.3499,614.0013,595.4374,574.553,534.1765,510.5075,493.8,491.9436,442.2852,427.4341,438.1083,425.1136,407.9419,395.4113,366.1731,362.4604,342.0401,334.6145,321.6198,306.3045,295.6303,264.0716,261.7511,232.0489,219.5182,214.8773,197.2415,189.816,195.3852,166.147,164.2906,158.7214,161.0419,163.3624
